Fecha Local,Fecha UTC,Direcci�n del Viento (grados),Direcci�n de r�faga (grados),Rapidez de viento (km/h),Rapidez de r�faga (km/h),Temperatura del Aire (�C),Humedad relativa (%),Presi�n Atmosf�rica (hpa),Precipitaci�n (mm),Radiaci�n Solar (W/m�)
11/26/2022 09:20,11/26/2022 15:20,109,125,7.4,12,17.5,79,781.8,0,503
11/26/2022 09:10,11/26/2022 15:10,103,80,8.2,12.5,17.3,83,781.7,0,470
11/26/2022 09:00,11/26/2022 15:00,79,121,6.4,9.7,17.1,87,781.7,0,432
11/26/2022 08:50,11/26/2022 14:50,116,99,6.4,9.7,16.7,93,781.7,0,396
11/26/2022 08:40,11/26/2022 14:40,110,101,5.7,7.9,16.6,94,781.7,0,360
11/26/2022 08:30,11/26/2022 14:30,121,103,5.5,9.1,16.7,93,781.6,0,324
11/26/2022 08:20,11/26/2022 14:20,303,292,1.9,3.3,16.4,95,781.6,0,282
11/26/2022 08:10,11/26/2022 14:10,277,308,1.7,2.8,15.5,99,781.6,0,245
11/26/2022 08:00,11/26/2022 14:00,289,291,2.1,4.5,14.5,99,781.5,0,203
11/26/2022 07:50,11/26/2022 13:50,295,292,2.2,3.9,13.8,99,781.5,0,163
11/26/2022 07:40,11/26/2022 13:40,294,300,2.9,6.8,13.3,99,781.4,0,123
11/26/2022 07:30,11/26/2022 13:30,252,255,0,0,12.8,99,781.3,0,89
11/26/2022 07:20,11/26/2022 13:20,256,255,4.7,7.4,12.3,99,781.2,0,53
11/26/2022 07:10,11/26/2022 13:10,268,267,5.7,7.9,12,99,781.1,0,27
11/26/2022 07:00,11/26/2022 13:00,256,251,3.4,5.6,11.8,99,781,0,4
11/26/2022 06:50,11/26/2022 12:50,268,255,2.1,4.5,11.8,99,780.9,0,0
11/26/2022 06:40,11/26/2022 12:40,263,262,5.3,6.8,11.9,99,780.7,0,0
11/26/2022 06:30,11/26/2022 12:30,248,250,2.3,4.5,11.9,99,780.6,0,0
11/26/2022 06:20,11/26/2022 12:20,261,268,4.2,5.6,12,99,780.6,0,0
11/26/2022 06:10,11/26/2022 12:10,277,284,3.6,5.1,12.3,99,780.5,0,0
11/26/2022 06:00,11/26/2022 12:00,230,277,1.6,4.5,12.4,99,780.4,0,0
11/26/2022 05:50,11/26/2022 11:50,175,169,2,3.9,12.5,99,780.3,0,0
11/26/2022 05:40,11/26/2022 11:40,147,154,2.3,4.5,12.4,99,780.3,0,0
11/26/2022 05:30,11/26/2022 11:30,136,152,0,0,12.5,99,780.2,0,0
11/26/2022 05:20,11/26/2022 11:20,149,152,1.7,2.8,12.9,99,780.2,0,0
11/26/2022 05:10,11/26/2022 11:10,225,200,0,0,13,99,780.1,0,0
11/26/2022 05:00,11/26/2022 11:00,195,200,2.5,4.5,13.2,99,780,0,0
11/26/2022 04:50,11/26/2022 10:50,216,215,3.2,5.1,13.4,99,780,0,0
11/26/2022 04:40,11/26/2022 10:40,217,235,2.6,3.9,13.5,98,780,0,0
11/26/2022 04:30,11/26/2022 10:30,214,203,2.3,3.3,13.5,99,779.9,0,0
11/26/2022 04:20,11/26/2022 10:20,238,250,2.9,5.1,13.5,98,779.9,0,0
11/26/2022 04:10,11/26/2022 10:10,156,153,5.1,7.9,13.7,95,779.9,0,0
11/26/2022 04:00,11/26/2022 10:00,127,127,5.2,6.2,13.8,94,779.9,0,0
11/26/2022 03:50,11/26/2022 09:50,104,107,4.2,7.4,13.7,93,779.9,0,0
11/26/2022 03:40,11/26/2022 09:40,54,101,1.6,2.2,13.7,91,779.9,0,0
11/26/2022 03:30,11/26/2022 09:30,119,106,3.3,5.6,13.8,91,779.9,0,0
11/26/2022 03:20,11/26/2022 09:20,132,109,5.2,6.2,13.7,90,779.9,0,0
11/26/2022 03:10,11/26/2022 09:10,162,151,3.3,5.6,13.8,91,779.9,0,0
11/26/2022 03:00,11/26/2022 09:00,239,251,5.3,6.8,13.8,89,780,0,0
11/26/2022 02:50,11/26/2022 08:50,261,262,5.7,7.4,13.9,89,780,0,0
11/26/2022 02:40,11/26/2022 08:40,234,268,2.7,6.8,14.1,88,780.1,0,0
11/26/2022 02:30,11/26/2022 08:30,172,141,2.7,4.5,14.1,87,780.2,0,0
11/26/2022 02:20,11/26/2022 08:20,150,144,2.7,5.1,14.2,86,780.2,0,0
11/26/2022 02:10,11/26/2022 08:10,5,0,2.1,3.9,14.6,83,780.2,0,0
11/26/2022 02:00,11/26/2022 08:00,333,349,4.5,5.6,14.6,82,780.2,0,0
11/26/2022 01:50,11/26/2022 07:50,35,61,3.8,5.1,14.5,83,780.3,0,0
11/26/2022 01:40,11/26/2022 07:40,25,70,2.6,5.1,14.5,83,780.4,0,0
11/26/2022 01:30,11/26/2022 07:30,314,308,4.7,6.2,14.4,83,780.4,0,0
11/26/2022 01:20,11/26/2022 07:20,306,326,3.7,6.2,14.3,82,780.4,0,0
11/26/2022 01:10,11/26/2022 07:10,279,272,3.8,5.6,14.5,81,780.3,0,0
11/26/2022 01:00,11/26/2022 07:00,292,301,5.4,6.8,14.7,79,780.3,0,0
11/26/2022 00:50,11/26/2022 06:50,296,335,5,7.9,15,78,780.4,0,0
11/26/2022 00:40,11/26/2022 06:40,261,272,7.1,9.7,15.1,77,780.4,0,0
11/26/2022 00:30,11/26/2022 06:30,252,244,5,7.4,15.1,77,780.6,0,0
11/26/2022 00:20,11/26/2022 06:20,301,305,5.2,7.4,15.1,76,780.6,0,0
11/26/2022 00:10,11/26/2022 06:10,278,270,4.7,6.2,15.1,76,780.6,0,0
11/26/2022 00:00,11/26/2022 06:00,300,303,5,6.8,15.2,75,780.6,0,0
11/25/2022 23:50,11/26/2022 05:50,273,278,4,5.6,15.3,73,780.7,0,0
11/25/2022 23:40,11/26/2022 05:40,328,302,3.5,5.1,15.6,71,780.7,0,0
11/25/2022 23:30,11/26/2022 05:30,293,298,6,7.9,16,69,780.6,0,0
11/25/2022 23:20,11/26/2022 05:20,81,97,2.7,5.1,16.5,65,780.7,0,0
11/25/2022 23:10,11/26/2022 05:10,24,24,5.8,6.8,16.7,65,780.8,0,0
11/25/2022 23:00,11/26/2022 05:00,21,21,6.2,8.5,16.7,64,780.8,0,0
11/25/2022 22:50,11/26/2022 04:50,359,11,6.3,8.5,16.9,61,780.8,0,0
11/25/2022 22:40,11/26/2022 04:40,17,25,8.1,12,17,60,780.8,0,0
11/25/2022 22:30,11/26/2022 04:30,5,334,6.8,8.5,17,59,780.6,0,0
11/25/2022 22:20,11/26/2022 04:20,333,328,7.3,10.8,17.1,58,780.6,0,0
11/25/2022 22:10,11/26/2022 04:10,322,335,6.4,9.7,17.3,57,780.5,0,0
11/25/2022 22:00,11/26/2022 04:00,337,343,3.8,6.8,17.3,56,780.4,0,0
11/25/2022 21:50,11/26/2022 03:50,330,345,1.9,5.6,17.3,57,780.3,0,0
11/25/2022 21:40,11/26/2022 03:40,65,94,3.5,5.1,17.3,62,780.2,0,0
11/25/2022 21:30,11/26/2022 03:30,317,281,3.1,4.5,17.5,63,780.1,0,0
11/25/2022 21:20,11/26/2022 03:20,290,288,4,5.6,17.9,61,780,0,0
11/25/2022 21:10,11/26/2022 03:10,242,232,4.8,5.6,18.4,56,779.8,0,0
11/25/2022 21:00,11/26/2022 03:00,219,235,5,6.8,18.4,54,779.7,0,0
11/25/2022 20:50,11/26/2022 02:50,217,229,6.3,9.7,18.3,56,779.5,0,0
11/25/2022 20:40,11/26/2022 02:40,204,200,7.4,9.7,18.3,57,779.3,0,0
11/25/2022 20:30,11/26/2022 02:30,188,192,5.5,7.9,18.3,58,779.2,0,0
11/25/2022 20:20,11/26/2022 02:20,179,160,6.7,9.7,18.5,58,779,0,0
11/25/2022 20:10,11/26/2022 02:10,144,154,8,13.1,18.6,58,778.8,0,0
11/25/2022 20:00,11/26/2022 02:00,145,156,8.6,18.3,18.7,59,778.7,0,0
11/25/2022 19:50,11/26/2022 01:50,137,142,10.9,17.2,18.7,60,778.4,0,0
11/25/2022 19:40,11/26/2022 01:40,129,135,9.9,15.4,18.8,61,778.2,0,0
11/25/2022 19:30,11/26/2022 01:30,123,155,10.1,18.9,18.9,61,778.2,0,0
11/25/2022 19:20,11/26/2022 01:20,106,105,12.5,21.2,19.1,61,777.9,0,0
11/25/2022 19:10,11/26/2022 01:10,116,115,9.2,14.3,19.4,59,777.9,0,0
11/25/2022 19:00,11/26/2022 01:00,140,114,10.5,17.2,19.5,59,777.9,0,0
11/25/2022 18:50,11/26/2022 00:50,130,104,10.8,17.7,19.7,59,777.9,0,0
11/25/2022 18:40,11/26/2022 00:40,119,122,12.9,20.6,19.9,58,777.7,0,0
11/25/2022 18:30,11/26/2022 00:30,122,103,11.7,18.9,20.1,56,777.8,0,0
11/25/2022 18:20,11/26/2022 00:20,117,110,9.1,15.4,20.2,54,777.6,0,0
11/25/2022 18:10,11/26/2022 00:10,137,135,12.9,21.8,20.4,54,777.6,0,1
11/25/2022 18:00,11/26/2022 00:00,137,116,14,22.9,20.6,53,777.4,0,7
11/25/2022 17:50,11/25/2022 23:50,134,126,14.6,26.9,20.8,52,777.2,0,19
11/25/2022 17:40,11/25/2022 23:40,127,106,15.9,24.6,21.1,51,777,0,32
11/25/2022 17:30,11/25/2022 23:30,135,138,15.3,23.5,21.4,49,777,0,77
11/25/2022 17:20,11/25/2022 23:20,129,110,18,26.4,21.7,48,776.8,0,128
11/25/2022 17:10,11/25/2022 23:10,129,136,16.7,27.5,21.9,46,776.7,0,142
11/25/2022 17:00,11/25/2022 23:00,126,126,17.9,26.9,22.2,45,776.5,0,101
11/25/2022 16:50,11/25/2022 22:50,124,128,17,29.2,22.8,43,776.5,0,109
11/25/2022 16:40,11/25/2022 22:40,125,130,16.5,24.1,22.9,42,776.4,0,251
11/25/2022 16:30,11/25/2022 22:30,130,130,18.8,28.1,22.8,41,776.3,0,271
11/25/2022 16:20,11/25/2022 22:20,126,124,16.7,26.4,23,42,776.2,0,115
11/25/2022 16:10,11/25/2022 22:10,132,126,12.9,23.5,23.3,40,776.2,0,167
11/25/2022 16:00,11/25/2022 22:00,127,126,18,26.9,23.7,39,776.2,0,237
11/25/2022 15:50,11/25/2022 21:50,127,133,15.7,24.6,23.8,38,776.3,0,487
11/25/2022 15:40,11/25/2022 21:40,135,146,13.9,23.5,23.9,38,776.3,0,504
11/25/2022 15:30,11/25/2022 21:30,126,133,15.6,27.5,23.7,40,776.4,0,356
11/25/2022 15:20,11/25/2022 21:20,143,135,12.9,22.9,23.9,39,776.4,0,532
11/25/2022 15:10,11/25/2022 21:10,140,122,15.2,22.9,23.4,38,776.5,0,609
11/25/2022 15:00,11/25/2022 21:00,153,109,14.9,24.6,23.3,38,776.5,0,305
11/25/2022 14:50,11/25/2022 20:50,154,128,9.4,21.8,23.3,38,776.6,0,343
11/25/2022 14:40,11/25/2022 20:40,176,198,10.5,15.4,23.3,41,776.7,0,203
11/25/2022 14:30,11/25/2022 20:30,118,146,11.2,24.6,23.5,39,776.7,0,210
11/25/2022 14:20,11/25/2022 20:20,140,154,12.7,18.9,24,42,776.8,0,559
11/25/2022 14:10,11/25/2022 20:10,179,167,11.1,20.6,24.3,41,776.8,0,805
11/25/2022 14:00,11/25/2022 20:00,198,197,6.7,15.4,23.8,42,777,0,880
11/25/2022 13:50,11/25/2022 19:50,202,238,6.9,13.7,23.6,45,777.2,0,485
11/25/2022 13:40,11/25/2022 19:40,206,197,7.6,17.7,24,45,777.3,0,482
11/25/2022 13:30,11/25/2022 19:30,162,157,7.2,13.7,23.5,45,777.5,0,770
11/25/2022 13:20,11/25/2022 19:20,184,119,8.9,22.3,23.5,45,777.7,0,786
11/25/2022 13:10,11/25/2022 19:10,174,206,6.5,14.9,23.4,46,777.8,0,798
11/25/2022 13:00,11/25/2022 19:00,31,119,6.4,12,23.3,49,778,0,833
11/25/2022 12:50,11/25/2022 18:50,57,46,2.9,6.8,23,50,778.3,0,777
11/25/2022 12:40,11/25/2022 18:40,122,145,7.3,15.4,22.3,51,778.5,0,772
11/25/2022 12:30,11/25/2022 18:30,156,141,6.6,13.7,22.4,51,778.7,0,782
11/25/2022 12:20,11/25/2022 18:20,78,141,7.4,14.3,22.2,52,778.8,0,770
11/25/2022 12:10,11/25/2022 18:10,18,27,4.3,9.7,21.6,54,779,0,777
11/25/2022 12:00,11/25/2022 18:00,60,95,6.9,10.2,21.7,54,779.1,0,737
11/25/2022 11:50,11/25/2022 17:50,359,29,4.5,9.1,21.5,54,779.3,0,741
11/25/2022 11:40,11/25/2022 17:40,57,81,7.4,12,21.5,56,779.4,0,756
11/25/2022 11:30,11/25/2022 17:30,32,55,4.1,12,21.5,55,779.6,0,778
11/25/2022 11:20,11/25/2022 17:20,164,187,6,9.7,21.2,58,779.8,0,755
11/25/2022 11:10,11/25/2022 17:10,143,112,4.6,9.1,21.2,59,780,0,750
11/25/2022 11:00,11/25/2022 17:00,317,280,4.7,7.4,20.7,62,780.1,0,720
11/25/2022 10:50,11/25/2022 16:50,163,83,4.5,9.1,20.3,64,780.2,0,698
11/25/2022 10:40,11/25/2022 16:40,289,328,5.1,9.1,19.6,67,780.3,0,684
11/25/2022 10:30,11/25/2022 16:30,305,19,5.6,8.5,19,70,780.4,0,652
11/25/2022 10:20,11/25/2022 16:20,343,325,6.1,10.2,18.9,70,780.5,0,627
11/25/2022 10:10,11/25/2022 16:10,254,301,4.2,6.8,18.3,73,780.7,0,606
11/25/2022 10:00,11/25/2022 16:00,354,317,4.9,7.9,17.8,76,780.7,0,567
11/25/2022 09:50,11/25/2022 15:50,29,13,5.8,8.5,17.8,75,780.8,0,539
11/25/2022 09:40,11/25/2022 15:40,338,317,3.6,6.8,17.3,79,780.9,0,510
11/25/2022 09:30,11/25/2022 15:30,16,17,4.7,7.4,17.4,79,780.9,0,479
11/25/2022 09:20,11/25/2022 15:20,55,43,2.4,5.6,16.9,82,780.9,0,454
11/25/2022 09:10,11/25/2022 15:10,344,13,4.1,6.2,16.2,88,780.9,0,421
11/25/2022 09:00,11/25/2022 15:00,38,15,5.2,7.9,16.2,89,780.8,0,383
11/25/2022 08:50,11/25/2022 14:50,214,176,2.8,5.1,16.2,90,780.8,0,348
11/25/2022 08:40,11/25/2022 14:40,143,81,2.9,5.1,16,94,780.8,0,317
11/25/2022 08:30,11/25/2022 14:30,21,17,2.9,5.6,16,97,780.7,0,273
11/25/2022 08:20,11/25/2022 14:20,37,211,0,0,15.5,98,780.7,0,244
11/25/2022 08:10,11/25/2022 14:10,31,211,0,0,14.8,99,780.6,0,210
11/25/2022 08:00,11/25/2022 14:00,5,211,0,0,14,99,780.7,0,172
11/25/2022 07:50,11/25/2022 13:50,18,211,0,0,13.6,99,780.7,0,136
11/25/2022 07:40,11/25/2022 13:40,93,211,0,0,13,99,780.7,0,102
11/25/2022 07:30,11/25/2022 13:30,208,211,0,0,12.2,99,780.6,0,73
11/25/2022 07:20,11/25/2022 13:20,219,211,0,0,11.9,99,780.5,0,46
11/25/2022 07:10,11/25/2022 13:10,230,211,0,0,11.8,99,780.4,0,22
11/25/2022 07:00,11/25/2022 13:00,246,211,1.6,2.2,11.6,99,780.4,0,4
11/25/2022 06:50,11/25/2022 12:50,263,220,0,0,11.6,99,780.3,0,0
11/25/2022 06:40,11/25/2022 12:40,263,220,0,0,11.7,99,780.2,0,0
11/25/2022 06:30,11/25/2022 12:30,270,220,0,0,11.7,99,780.1,0,0
11/25/2022 06:20,11/25/2022 12:20,219,220,0,0,11.9,99,780.1,0,0
11/25/2022 06:10,11/25/2022 12:10,227,220,0,0,12.1,99,780,0,0
11/25/2022 06:00,11/25/2022 12:00,219,220,0,0,12.2,99,779.9,0,0
11/25/2022 05:50,11/25/2022 11:50,225,220,2.4,3.9,12.1,99,779.9,0,0
11/25/2022 05:40,11/25/2022 11:40,277,286,2.7,4.5,11.9,99,779.8,0,0
11/25/2022 05:30,11/25/2022 11:30,307,309,1.9,3.9,12,99,779.7,0,0
11/25/2022 05:20,11/25/2022 11:20,304,291,2.4,3.9,12.2,99,779.6,0,0
11/25/2022 05:10,11/25/2022 11:10,280,295,2.3,4.5,12.3,99,779.6,0,0
11/25/2022 05:00,11/25/2022 11:00,301,301,4.2,5.1,12.5,99,779.6,0,0
11/25/2022 04:50,11/25/2022 10:50,294,301,3.3,4.5,12.4,99,779.5,0,0
11/25/2022 04:40,11/25/2022 10:40,271,216,0,0,12.3,99,779.5,0,0
11/25/2022 04:30,11/25/2022 10:30,224,216,0,0,12.5,99,779.4,0,0
11/25/2022 04:20,11/25/2022 10:20,209,216,1.9,3.3,12.6,99,779.4,0,0
11/25/2022 04:10,11/25/2022 10:10,196,201,1.9,3.3,12.7,99,779.4,0,0
11/25/2022 04:00,11/25/2022 10:00,211,201,3.2,5.1,12.7,99,779.4,0,0
11/25/2022 03:50,11/25/2022 09:50,207,233,2.2,4.5,12.8,99,779.4,0,0
11/25/2022 03:40,11/25/2022 09:40,240,241,3.7,6.2,12.7,99,779.4,0,0
11/25/2022 03:30,11/25/2022 09:30,280,296,4.1,5.6,12.8,99,779.5,0,0
11/25/2022 03:20,11/25/2022 09:20,305,312,6.1,7.9,12.9,99,779.5,0,0
11/25/2022 03:10,11/25/2022 09:10,256,313,2.6,6.2,13,99,779.5,0,0
11/25/2022 03:00,11/25/2022 09:00,224,246,2.1,3.9,13.2,99,779.5,0,0
11/25/2022 02:50,11/25/2022 08:50,250,246,3.5,5.6,13.3,99,779.6,0,0
11/25/2022 02:40,11/25/2022 08:40,210,218,2.2,3.9,13.4,99,779.5,0,0
11/25/2022 02:30,11/25/2022 08:30,247,245,4,6.2,13.4,99,779.6,0,0
11/25/2022 02:20,11/25/2022 08:20,248,232,5.3,8.5,13.5,100,779.7,0,0
11/25/2022 02:10,11/25/2022 08:10,256,264,6.8,9.1,13.6,99,779.8,0,0
11/25/2022 02:00,11/25/2022 08:00,268,248,5.5,8.5,13.7,99,779.8,0,0
11/25/2022 01:50,11/25/2022 07:50,262,266,4.4,6.2,14,99,779.8,0,0
11/25/2022 01:40,11/25/2022 07:40,276,271,2.4,5.1,14.3,91,779.9,0,0
11/25/2022 01:30,11/25/2022 07:30,254,241,1.6,2.2,14.5,89,780,0,0
11/25/2022 01:20,11/25/2022 07:20,198,162,1.8,3.9,14.7,89,780.1,0,0
11/25/2022 01:10,11/25/2022 07:10,202,163,0,0,14.9,88,780.1,0,0
11/25/2022 01:00,11/25/2022 07:00,165,163,3.1,5.6,15.1,86,780,0,0
11/25/2022 00:50,11/25/2022 06:50,171,186,4.4,7.9,15.3,85,780.1,0,0
11/25/2022 00:40,11/25/2022 06:40,161,150,5.4,7.9,15.4,85,780.2,0,0
11/25/2022 00:30,11/25/2022 06:30,165,163,6.2,8.5,15.4,85,780.2,0,0
11/25/2022 00:20,11/25/2022 06:20,148,170,5.3,7.4,15.4,86,780.2,0,0
11/25/2022 00:10,11/25/2022 06:10,178,193,4.4,6.8,15.5,86,780.2,0,0
11/25/2022 00:00,11/25/2022 06:00,205,213,4,5.1,15.6,86,780.2,0,0
11/24/2022 23:50,11/25/2022 05:50,172,187,4.1,5.6,15.8,85,780.2,0,0
11/24/2022 23:40,11/25/2022 05:40,227,226,6.7,9.1,15.9,84,780.2,0,0
11/24/2022 23:30,11/25/2022 05:30,219,231,6.5,8.5,15.8,84,780.2,0,0
11/24/2022 23:20,11/25/2022 05:20,218,218,6.5,7.9,15.9,84,780.1,0,0
11/24/2022 23:10,11/25/2022 05:10,257,253,8.5,12,15.9,84,780.2,0,0
11/24/2022 23:00,11/25/2022 05:00,243,271,4.7,8.5,16.2,84,780.2,0,0
11/24/2022 22:50,11/25/2022 04:50,204,217,5,9.1,16.3,83,780.1,0,0
11/24/2022 22:40,11/25/2022 04:40,248,242,5.3,7.4,16.2,84,780.1,0,0
11/24/2022 22:30,11/25/2022 04:30,292,306,4.4,6.2,16.1,85,780.1,0,0
11/24/2022 22:20,11/25/2022 04:20,279,296,3.3,5.6,16.1,85,780.1,0,0
11/24/2022 22:10,11/25/2022 04:10,274,266,3.8,6.2,16.2,85,779.9,0,0
11/24/2022 22:00,11/25/2022 04:00,276,274,4.4,5.6,16.3,84,779.8,0,0
11/24/2022 21:50,11/25/2022 03:50,239,271,2.3,5.6,16.7,83,779.8,0,0
11/24/2022 21:40,11/25/2022 03:40,212,231,2.9,5.1,16.9,81,779.7,0,0
11/24/2022 21:30,11/25/2022 03:30,238,238,5.4,6.8,16.8,82,779.7,0,0
11/24/2022 21:20,11/25/2022 03:20,247,245,3.6,5.6,16.7,83,779.6,0,0
11/24/2022 21:10,11/25/2022 03:10,245,236,4.2,5.6,16.9,82,779.5,0,0
11/24/2022 21:00,11/25/2022 03:00,237,232,5,6.8,17,81,779.4,0,0
11/24/2022 20:50,11/25/2022 02:50,218,201,4.6,7.4,17.2,80,779.3,0,0
11/24/2022 20:40,11/25/2022 02:40,179,175,4.7,6.2,17.3,79,779.3,0,0
11/24/2022 20:30,11/25/2022 02:30,205,209,5.4,8.5,17.4,79,779.2,0,0
11/24/2022 20:20,11/25/2022 02:20,211,200,6.2,10.2,17.3,79,779.2,0,0
11/24/2022 20:10,11/25/2022 02:10,144,125,1.9,3.3,17.3,79,779.1,0,0
11/24/2022 20:00,11/25/2022 02:00,50,84,1.9,3.9,17.5,78,778.9,0,0
11/24/2022 19:50,11/25/2022 01:50,240,181,3.5,6.2,17.8,77,778.9,0,0
11/24/2022 19:40,11/25/2022 01:40,228,242,5.9,10.8,17.9,76,778.8,0,0
11/24/2022 19:30,11/25/2022 01:30,241,203,7.1,13.7,18,75,778.7,0,0
11/24/2022 19:20,11/25/2022 01:20,223,192,6.3,14.9,18,75,778.7,0,0
11/24/2022 19:10,11/25/2022 01:10,254,197,2.6,10.2,18,73,778.5,0,0
11/24/2022 19:00,11/25/2022 01:00,256,274,2.9,6.2,18.3,71,778.4,0,0
11/24/2022 18:50,11/25/2022 00:50,238,235,2.5,3.9,18.4,69,778.2,0,0
11/24/2022 18:40,11/25/2022 00:40,294,292,3.5,6.2,18.6,69,778.1,0,0
11/24/2022 18:30,11/25/2022 00:30,71,51,3.6,7.4,18.7,68,778.1,0,0
11/24/2022 18:20,11/25/2022 00:20,213,258,4.4,9.1,18.7,69,778,0,0
11/24/2022 18:10,11/25/2022 00:10,245,259,7.3,10.8,18.7,68,777.9,0,0
11/24/2022 18:00,11/25/2022 00:00,243,243,9.2,14.3,18.8,68,777.9,0,0
11/24/2022 17:50,11/24/2022 23:50,251,255,10.7,16,19,68,777.9,0,2
11/24/2022 17:40,11/24/2022 23:40,242,233,11.5,18.3,19.4,65,777.8,0,5
11/24/2022 17:30,11/24/2022 23:30,233,230,10.1,16.6,19.7,64,777.7,0,7
11/24/2022 17:20,11/24/2022 23:20,235,229,13.1,21.8,20,62,777.7,0,12
11/24/2022 17:10,11/24/2022 23:10,238,228,12.7,18.9,20.5,59,777.6,0,21
11/24/2022 17:00,11/24/2022 23:00,238,238,10.5,16.6,20.8,56,777.6,0,20
11/24/2022 16:50,11/24/2022 22:50,237,245,8.3,14.3,21,56,777.5,0,21
11/24/2022 16:40,11/24/2022 22:40,243,238,8.3,14.3,21.1,55,777.5,0,19
11/24/2022 16:30,11/24/2022 22:30,241,254,7.8,11.4,21.3,55,777.4,0,60
11/24/2022 16:20,11/24/2022 22:20,232,222,7.3,11.4,21.3,54,777.3,0,90
11/24/2022 16:10,11/24/2022 22:10,248,256,8,10.8,21.3,54,777.3,0,83
11/24/2022 16:00,11/24/2022 22:00,253,249,9.3,14.9,21.4,53,777.3,0,86
11/24/2022 15:50,11/24/2022 21:50,240,247,8.3,14.9,21.7,53,777.3,0,85
11/24/2022 15:40,11/24/2022 21:40,232,208,6.7,13.1,22.1,51,777.3,0,106
11/24/2022 15:30,11/24/2022 21:30,260,229,2.5,6.8,22.3,50,777.3,0,124
